# artifact_type: raw_data
# circuit_file: 01_rc_step_response.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\transient_analysis\01_rc_step_response.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:19.752816

Time (s),V(in),I(VIN),V(cap)
0.008193675051533608,5.0,-1.527978828579253e-06,4.998472021171421
0.008203675051533608,5.0,-1.5127750591422545e-06,4.998487224940858
0.008213675051533607,5.0,-1.4977225709931e-06,4.998502277429007
0.008223675051533607,5.0,-1.4828198588454425e-06,4.998517180141155
0.008233675051533607,5.0,-1.468065432391405e-06,4.998531934567609
0.008243675051533606,5.0,-1.4534578161497919e-06,4.99854654218385
0.008253675051533606,5.0,-1.4389955493229745e-06,4.998561004450677
0.008263675051533605,5.0,-1.4246771856477047e-06,4.998575322814352
0.008273675051533605,5.0,-1.4105012932537353e-06,4.998589498706746
0.008283675051533605,5.0,-1.3964664545146332e-06,4.998603533545485
0.008293675051533604,5.0,-1.3825712659142064e-06,4.998617428734086
0.008303675051533604,5.0,-1.3688143378964499e-06,4.998631185662104
0.008313675051533603,5.0,-1.3551942947337067e-06,4.998644805705267
0.008323675051533603,5.0,-1.341709774388758e-06,4.998658290225611
0.008333675051533602,5.0,-1.3283594283760441e-06,4.998671640571624
0.008343675051533602,5.0,-1.31514192162549e-06,4.9986848580783745
0.008353675051533602,5.0,-1.3020559323567368e-06,4.998697944067644
0.008363675051533601,5.0,-1.2891001519351603e-06,4.9987108998480645
0.0083736750515336,5.0,-1.2762732847521746e-06,4.998723726715248
0.0083836750515336,5.0,-1.2635740480881896e-06,4.998736425951912
0.0083936750515336,5.0,-1.2510011719877104e-06,4.998748998828012
0.0084036750515336,5.0,-1.2385533991327025e-06,4.998761446600867
0.0084136750515336,5.0,-1.2262294847142224e-06,4.998773770515286
0.008423675051533599,5.0,-1.2140281963092525e-06,4.998785971803691
0.008433675051533598,5.0,-1.2019483137592699e-06,4.998798051686241
0.008443675051533598,5.0,-1.1899886290453465e-06,4.998810011370955
0.008453675051533598,5.0,-1.1781479461693209e-06,4.998821852053831
0.008463675051533597,5.0,-1.1664250810332344e-06,4.998833574918967
0.008473675051533597,5.0,-1.1548188613213703e-06,4.9988451811386785
0.008483675051533596,5.0,-1.1433281263831599e-06,4.998856671873617
0.008493675051533596,5.0,-1.1319517271152213e-06,4.998868048272885
0.008503675051533596,5.0,-1.1206885258486024e-06,4.998879311474151
0.008513675051533595,5.0,-1.109537396238626e-06,4.998890462603762
0.008523675051533595,5.0,-1.0984972231408568e-06,4.998901502776859
0.008533675051533594,5.0,-1.0875669025122228e-06,4.9989124330974875
0.008543675051533594,5.0,-1.0767453412956554e-06,4.998923254658704
0.008553675051533594,5.0,-1.0660314573038635e-06,4.998933968542696
0.008563675051533593,5.0,-1.0554241791221886e-06,4.998944575820878
0.008573675051533593,5.0,-1.0449224459975828e-06,4.998955077554003
0.008583675051533592,5.0,-1.0345252077293213e-06,4.9989654747922705
0.008593675051533592,5.0,-1.0242314245675205e-06,4.998975768575432
0.008603675051533591,5.0,-1.0140400671090552e-06,4.998985959932891
0.008613675051533591,5.0,-1.0039501161926076e-06,4.998996049883807
0.00862367505153359,5.0,-9.939605627980533e-07,4.999006039437202
0.00863367505153359,5.0,-9.840704079458473e-07,4.999015929592054
0.00864367505153359,5.0,-9.742786625946756e-07,4.999025721337405
0.00865367505153359,5.0,-9.645843475451776e-07,4.999035415652455
0.008663675051533589,5.0,-9.549864933410673e-07,4.999045013506659
0.008673675051533589,5.0,-9.454841401737232e-07,4.999054515859826
0.008683675051533588,5.0,-9.360763377841766e-07,4.999063923662216
0.008693675051533588,5.0,-9.267621453703037e-07,4.999073237854629
0.008703675051533587,5.0,-9.17540631486212e-07,4.9990824593685135
0.008713675051533587,5.0,-9.084108739607077e-07,4.9990915891260395
0.008723675051533587,5.0,-8.993719597923458e-07,4.999100628040208
0.008733675051533586,5.0,-8.904229850696319e-07,4.999109577014931
0.008743675051533586,5.0,-8.815630548721434e-07,4.999118436945128
0.008753675051533585,5.0,-8.727912831820589e-07,4.999127208716818
0.008763675051533585,5.0,-8.641067928026255e-07,4.999135893207197
0.008773675051533585,5.0,-8.55508715263617e-07,4.999144491284737
0.008783675051533584,5.0,-8.469961907328627e-07,4.999153003809267
0.008793675051533584,5.0,-8.385683679381847e-07,4.999161431632062
0.008803675051533583,5.0,-8.302244040771928e-07,4.999169775595923
0.008813675051533583,5.0,-8.219634647322824e-07,4.999178036535268
0.008823675051533583,5.0,-8.13784723789103e-07,4.999186215276211
0.008833675051533582,5.0,-8.056873633532913e-07,4.9991943126366465
0.008843675051533582,5.0,-7.976705736680717e-07,4.999202329426332
0.008853675051533581,5.0,-7.897335530335919e-07,4.999210266446966
0.008863675051533581,5.0,-7.81875507730595e-07,4.99921812449227
0.00887367505153358,5.0,-7.740956519319483e-07,4.9992259043480685
0.00888367505153358,5.0,-7.66393207633255e-07,4.999233606792367
0.00889367505153358,5.0,-7.587674045713214e-07,4.999241232595429
0.00890367505153358,5.0,-7.512174801478297e-07,4.999248782519852
0.008913675051533579,5.0,-7.437426793521426e-07,4.999256257320648
0.008923675051533578,5.0,-7.363422546823734e-07,4.999263657745318
0.008933675051533578,5.0,-7.290154660794662e-07,4.99927098453392
0.008943675051533578,5.0,-7.217615808456646e-07,4.999278238419154
0.008953675051533577,5.0,-7.145798735733871e-07,4.9992854201264265
0.008963675051533577,5.0,-7.074696260749719e-07,4.999292530373925
0.008973675051533576,5.0,-7.004301273080826e-07,4.999299569872692
0.008983675051533576,5.0,-6.93460673305453e-07,4.999306539326694
0.008993675051533576,5.0,-6.865605671046299e-07,4.999313439432895
0.009003675051533575,5.0,-6.797291186777174e-07,4.999320270881323
0.009013675051533575,5.0,-6.729656448611204e-07,4.999327034355139
0.009023675051533574,5.0,-6.662694692913598e-07,4.999333730530709
0.009033675051533574,5.0,-6.596399223356836e-07,4.999340360077665
0.009043675051533574,5.0,-6.530763410192084e-07,4.9993469236589805
0.009053675051533573,5.0,-6.465780689702758e-07,4.99935342193103
0.009063675051533573,5.0,-6.401444563449918e-07,4.999359855543655
0.009073675051533572,5.0,-6.33774859767379e-07,4.999366225140233
0.009083675051533572,5.0,-6.274686422573852e-07,4.999372531357743
0.009093675051533572,5.0,-6.212251731797097e-07,4.999378774826821
0.009103675051533571,5.0,-6.150438281726789e-07,4.999384956171827
0.00911367505153357,5.0,-6.089239890866641e-07,4.999391076010913
0.00912367505153357,5.0,-6.028650439216313e-07,4.999397134956078
0.00913367505153357,5.0,-5.96866386769028e-07,4.999403133613231
0.00914367505153357,5.0,-5.909274177467311e-07,4.999409072582253
0.009153675051533569,5.0,-5.850475429435356e-07,4.999414952457056
0.009163675051533569,5.0,-5.792261743575722e-07,4.999420773825642
0.009173675051533568,5.0,-5.734627298373263e-07,4.999426537270162
0.009183675051533568,5.0,-5.677566330243924e-07,4.999432243366976
0.009193675051533567,5.0,-5.621073132936263e-07,4.999437892686706
0.009203675051533567,5.0,-5.565142056985009e-07,4.999443485794301
0.009213675051533567,5.0,-5.509767509155952e-07,4.999449023249085
0.009223675051533566,5.0,-5.454943951838792e-07,4.999454505604816
0.009233675051533566,5.0,-5.400665902570087e-07,4.999459933409743
0.009243675051533565,5.0,-5.346927933391407e-07,4.999465307206661
0.009253675051533565,5.0,-5.293724670380959e-07,4.999470627532962
0.009263675051533565,5.0,-5.241050793055105e-07,4.999475894920694
0.009273675051533564,5.0,-5.188901033926011e-07,4.999481109896608
0.009283675051533564,5.0,-5.137270177877143e-07,4.999486272982212
0.009293675051533563,5.0,-5.086153061686222e-07,4.999491384693831
0.009303675051533563,5.0,-5.035544573513476e-07,4.999496445542649
0.009313675051533563,5.0,-4.9854396523899e-07,4.999501456034761
0.009323675051533562,5.0,-4.935833287714186e-07,4.999506416671228
0.009333675051533562,5.0,-4.886720518680263e-07,4.999511327948132
0.009343675051533561,5.0,-4.838096433913003e-07,4.9995161903566085
0.009353675051533561,5.0,-4.789956170895768e-07,4.999521004382911
0.00936367505153356,5.0,-4.7422949154586613e-07,4.999525770508454
0.00937367505153356,5.0,-4.6951079013795444e-07,4.999530489209862
0.00938367505153356,5.0,-4.6483904098375967e-07,4.999535160959017
0.00939367505153356,5.0,-4.6021377689449416e-07,4.999539786223106
0.009403675051533559,5.0,-4.5563453533389864e-07,4.999544365464666
0.009413675051533558,5.0,-4.511008583679352e-07,4.999548899141632
0.009423675051533558,5.0,-4.466122926136129e-07,4.999553387707387
0.009433675051533558,5.0,-4.4216838920342616e-07,4.9995578316107965
0.009443675051533557,5.0,-4.377687037402517e-07,4.9995622312962595
0.009453675051533557,5.0,-4.3341279624183743e-07,4.999566587203758
0.009463675051533556,5.0,-4.2910023110437345e-07,4.999570899768895
0.009473675051533556,5.0,-4.2483057706346056e-07,4.999575169422936
0.009483675051533556,5.0,-4.20603407142936e-07,4.999579396592857
0.009493675051533555,5.0,-4.1641829861497476e-07,4.999583581701385
0.009503675051533555,5.0,-4.1227483295845635e-07,4.999587725167042
0.009513675051533554,5.0,-4.081725958147292e-07,4.999591827404185
0.009523675051533554,5.0,-4.0411117695291626e-07,4.999595888823047
0.009533675051533554,5.0,-4.000901702178733e-07,4.999599909829782
0.009543675051533553,5.0,-3.961091734998312e-07,4.9996038908265
0.009553675051533553,5.0,-3.9216778868929325e-07,4.999607832211311
0.009563675051533552,5.0,-3.8826562163973843e-07,4.999611734378361
0.009573675051533552,5.0,-3.8440228212251876e-07,4.999615597717877
0.009583675051533552,5.0,-3.8057738379389944e-07,4.999619422616206
0.009593675051533551,5.0,-3.7679054415342556e-07,4.999623209455846
0.00960367505153355,5.0,-3.7304138451009494e-07,4.99962695861549
0.00961367505153355,5.0,-3.6932952993812274e-07,4.9996306704700615
0.00962367505153355,5.0,-3.65654609244849e-07,4.9996343453907555
0.00963367505153355,5.0,-3.620162549256359e-07,4.999637983745075
0.009643675051533549,5.0,-3.5841410313524474e-07,4.999641585896865
0.009653675051533549,5.0,-3.5484779365227426e-07,4.999645152206348
0.009663675051533548,5.0,-3.51316969834925e-07,4.999648683030165
0.009673675051533548,5.0,-3.4782127859150913e-07,4.9996521787214085
0.009683675051533547,5.0,-3.4436037034575595e-07,4.999655639629654
0.009693675051533547,5.0,-3.409338990003827e-07,4.999659066101
0.009703675051533547,5.0,-3.375415218954611e-07,4.999662458478104
0.009713675051533546,5.0,-3.341828997876009e-07,4.999665817100213
0.009723675051533546,5.0,-3.3085769680484683e-07,4.999669142303195
0.009733675051533545,5.0,-3.2756558041892314e-07,4.999672434419581
0.009743675051533545,5.0,-3.2430622140967175e-07,4.99967569377859
0.009753675051533545,5.0,-3.210792938338272e-07,4.999678920706166
0.009763675051533544,5.0,-3.178844749903223e-07,4.99968211552501
0.009773675051533544,5.0,-3.147214453890629e-07,4.999685278554611
0.009783675051533543,5.0,-3.11589888719703e-07,4.99968841011128
0.009793675051533543,5.0,-3.0848949181868507e-07,4.999691510508181
0.009803675051533543,5.0,-3.0541994463801486e-07,4.999694580055362
0.009813675051533542,5.0,-3.0238094021490386e-07,4.999697619059785
0.009823675051533542,5.0,-2.9937217463967686e-07,4.99970062782536
0.009833675051533541,5.0,-2.963933470306185e-07,4.999703606652969
0.009843675051533541,5.0,-2.934441594992787e-07,4.9997065558405005
0.00985367505153354,5.0,-2.905243171166458e-07,4.9997094756828835
0.00986367505153354,5.0,-2.876335278923295e-07,4.9997123664721075
0.00987367505153354,5.0,-2.847715027407341e-07,4.9997152284972595
0.00988367505153354,5.0,-2.819379554498333e-07,4.9997180620445505
0.009893675051533539,5.0,-2.791326026594862e-07,4.999720867397341
0.009903675051533539,5.0,-2.7635516382761016e-07,4.999723644836172
0.009913675051533538,5.0,-2.7360536120329265e-07,4.999726394638797
0.009923675051533538,5.0,-2.708829197973009e-07,4.999729117080203
0.009933675051533537,5.0,-2.6818756736213256e-07,4.999731812432638
0.009943675051533537,5.0,-2.6551903435471924e-07,4.999734480965645
0.009953675051533536,5.0,-2.6287705391474236e-07,4.999737122946085
0.009963675051533536,5.0,-2.60261361837745e-07,4.999739738638162
0.009973675051533536,5.0,-2.5767169654650895e-07,4.999742328303453
0.009983675051533535,5.0,-2.55107799070238e-07,4.99974489220093
0.009993675051533535,5.0,-2.5256941301159824e-07,4.9997474305869885
0.01,5.0,-2.5097696058126034e-07,4.999749023039419
