# artifact_type: raw_data
# circuit_file: 04_ltc6247_active_lowpass_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\opamp_circuits\04_ltc6247_active_lowpass_amplifier.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:27:09.702956

Frequency (Hz),V(out)_mag,V(out)_phase,V(out)_real,V(out)_imag,V(in)_mag,V(in)_phase,V(in)_real,V(in)_imag,I(VIN)_mag,I(VIN)_phase,I(VIN)_real,I(VIN)_imag,V(fb)_mag,V(fb)_phase,V(fb)_real,V(fb)_imag,V(filt)_mag,V(filt)_phase,V(filt)_real,V(filt)_imag,V(vcc)_mag,V(vcc)_phase,V(vcc)_real,V(vcc)_imag,V(vee)_mag,V(vee)_phase,V(vee)_real,V(vee)_imag,V(xu1.ndrv)_mag,V(xu1.ndrv)_phase,V(xu1.ndrv)_real,V(xu1.ndrv)_imag,I(E.XU1.E1)_mag,I(E.XU1.E1)_phase,I(E.XU1.E1)_real,I(E.XU1.E1)_imag,I(VCC)_mag,I(VCC)_phase,I(VCC)_real,I(VCC)_imag,I(VEE)_mag,I(VEE)_phase,I(VEE)_real,I(VEE)_imag
9999.999999999938,0.3143528222072626,-80.9569389207427,0.04940894724036648,-0.31044557133621603,1.0,0.0,1.0,0.0,9.875704921513916e-05,-170.95693892096227,-9.75295476968142e-05,-1.5522309613464856e-05,0.1571764111059071,-80.95693892096226,0.024704473619946116,-0.15522278567045017,0.1571767254775908,-80.95693892096226,0.024704523031857942,-0.15522309613464855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143716836909477,-80.95693892074269,0.04941191182660987,-0.3104641983809415,1.8861483685014144e-05,99.04306107943385,-2.964586243388301e-06,1.8627044725494368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11220.184543019564,0.28088173970653424,-81.92662546363545,0.03944735475225849,-0.2780979286215896,1.0,0.0,1.0,0.0,9.900890279031875e-05,-171.9266254639391,-9.802762831742787e-05,-1.390492424297954e-05,0.14044086985759127,-81.92662546393909,0.019723677375999615,-0.1390489643151806,0.14044115075618416,-81.92662546393909,0.019723716825721247,-0.13904924242979538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28089859289179797,-81.92662546363543,0.039449721632990986,-0.27811461477540433,1.6853185263640423e-05,98.07337453662645,-2.3668807324975227e-06,1.6686153814726712e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12589.254117941593,0.2508454222903052,-82.79481804809693,0.03146177587050575,-0.24886458675969875,1.0,0.0,1.0,0.0,9.921033618532935e-05,-172.79481804813727,-9.84269080600607e-05,-1.2443254226384225e-05,0.12542271114965106,-82.79481804813727,0.01573088793572948,-0.12443229338432336,0.12542296201012432,-82.79481804813727,0.015730919399393088,-0.12443254226384225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25086047326648764,-82.79481804809693,0.03146366360851971,-0.24887951888376847,1.505097618239183e-05,97.20518195194737,-1.8877380139614708e-06,1.4932124069721997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14125.375446227454,0.22392876164423078,-83.57142115220567,0.025072095296140358,-0.22252074134556532,1.0,0.0,1.0,0.0,9.937121953958617e-05,-173.57142115266245,-9.874639272784633e-05,-1.1126059321366702e-05,0.11196438082884932,-83.57142115266247,0.0125360476479371,-0.1112603706795742,0.11196460477104693,-83.57142115266247,0.012536072721536746,-0.11126059321366702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22394219759385747,-83.57142115220564,0.025073599646930234,-0.2225340928125661,1.34359496267122e-05,96.42857884818372,-1.504350789875708e-06,1.335146700076617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15848.931924611034,0.19983450344606926,-84.2655830073448,0.019966954318205814,-0.198834477651115,1.0,0.0,1.0,0.0,9.949957300774145e-05,-174.26558300695532,-9.90016502872287e-05,-9.941743766972682e-06,0.09991725172085299,-84.26558300695532,0.009983477159560715,-0.0994172388233189,0.0999174515673467,-84.26558300695532,0.00998349712771307,-0.09941743766972681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19984649371611074,-84.26558300734482,0.019968152355431812,-0.19884640791860875,1.199027004145985e-05,95.73441699232662,-1.1980372259974559e-06,1.1930267493742708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17782.794100389114,0.178285821941316,-84.88568842755625,0.01589294894128756,-0.17757603576845685,1.0,0.0,1.0,0.0,9.960188299600242e-05,-174.88568842753435,-9.920535096349355e-05,-8.878819547632751e-06,0.08914291097609124,-84.88568842753435,0.007946474471162073,-0.08878801788963699,0.08914308927261051,-84.88568842753435,0.007946490365064608,-0.0887881954763275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17829651926891774,-84.88568842755625,0.015893902534116933,-0.17758669050817844,1.0697327601743634e-05,95.11431157242941,-9.535928293738505e-07,1.0654739721588369e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19952.623149688665,0.15902741390964464,-85.43937670549879,0.012644884481456432,-0.15852389495353708,1.0,0.0,1.0,0.0,9.968337600190335e-05,-175.43937670602958,-9.936775451136842e-05,-7.926210601874192e-06,0.07951370696335758,-85.43937670602958,0.006322442240672592,-0.07926194748533535,0.0795138660003133,-85.43937670602958,0.006322454886315779,-0.07926210601874191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15903695571350576,-85.43937670549876,0.012645643187170208,-0.15853340654575732,9.541803861123368e-06,94.56062329494017,-7.587057137756203e-07,9.511592220234899e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22387.211385683247,0.14182557331668597,-85.93357551597092,0.010057266739785043,-0.1414685287699405,1.0,0.0,1.0,0.0,9.974825094066802e-05,-175.93357551613343,-9.949713565722478e-05,-7.073440586467625e-06,0.07091278666102444,-85.93357551613343,0.005028633369882036,-0.07073426438765922,0.07091292849510744,-85.93357551613343,0.005028643427752222,-0.07073440586467625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14183408299291028,-85.93357551597092,0.010057870185846696,-0.14147701702313498,8.509676224316197e-06,94.06642448414672,-6.034460616529541e-07,8.488253194466333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25118.86431509563,0.1264675917465332,-86.37454430305752,0.007997041875819693,-0.126214496328291,1.0,0.0,1.0,0.0,9.979987329974629e-05,-176.37454430298263,-9.960014710645413e-05,-6.31073743853366e-06,0.06323379587239185,-86.37454430298261,0.00399852093793703,-0.06310724816326727,0.06323392234757177,-86.37454430298261,0.003998528935458737,-0.06310737438533659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12647517992850565,-86.37454430305752,0.00799752170632928,-0.12622206932428526,7.588181972460104e-06,93.62545569687975,-4.798305095875949e-07,7.572995994270526e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28183.829312644346,0.11276073565874144,-86.76792253743484,0.006357504469637715,-0.11258137342926271,1.0,0.0,1.0,0.0,9.984093556289389e-05,-176.7679225376729,-9.968212414073926e-05,-5.629079930519236e-06,0.056380367831793954,-86.7679225376729,0.003178752234721594,-0.056290686717063936,0.05638048059929537,-86.7679225376729,0.00317875859260752,-0.05629079930519236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11276750141564146,-86.76792253743483,0.006357885926263407,-0.11258812842424959,6.765756900014122e-06,93.23207746276091,-3.81456625691938e-07,6.754994986882257e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31622.776601683574,0.10053097942567343,-87.11877965770175,0.005053249020039005,-0.10040389682988729,1.0,0.0,1.0,0.0,9.987358862263795e-05,-177.11877965791268,-9.974733704363918e-05,-5.0202048829271076e-06,0.05026548971723924,-87.11877965791267,0.002526624510055997,-0.050201948419349905,0.050265590254250626,-87.11877965791267,0.002526629563608217,-0.050202048829271075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005370113849695,-87.11877965770175,0.005053552220033453,-0.10040992116410052,6.031959296063922e-06,92.88122034247785,-3.031999944473271e-07,6.024334213233784e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35481.338923357296,0.08962161898455602,-87.4316645717184,0.004016025326647379,-0.08953159291551031,1.0,0.0,1.0,0.0,9.989954871371006e-05,-177.43166457145946,-9.979919833202932e-05,-4.476588599280509e-06,0.04481080949037019,-87.43166457145946,0.002008012663440511,-0.04476579645584019,0.04481089911736656,-87.43166457145946,0.002008016679706803,-0.044765885992805086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0896269963713169,-87.43166457171841,0.004016266292182991,-0.08953696490061702,5.377386760876626e-06,92.56833542806206,-2.409655356118423e-07,5.3719851067085544e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39810.71705534944,0.07989185105707974,-87.71065335993154,0.0031913603156449844,-0.07982808456090087,1.0,0.0,1.0,0.0,9.992018397954032e-05,-177.71065335981564,-9.984043166505188e-05,-3.991412211397588e-06,0.03994592552919473,-87.71065335981564,0.001595680157929389,-0.03991404228110155,0.03994600542583938,-87.71065335981564,0.0015956833494811895,-0.039914122113975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07989664464803496,-87.71065335993154,0.0031915518004552723,-0.07983287432580255,4.793590955211656e-06,92.28934663996637,-1.9148481028791534e-07,4.78976490167482e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44668.35921509599,0.07121537414240581,-87.95939435884364,0.002535819828980106,-0.07117021239281075,1.0,0.0,1.0,0.0,9.993658426969727e-05,-177.9593943587264,-9.9873208754943e-05,-3.558517737187446e-06,0.035607687072192536,-87.95939435872641,0.0012679099145980956,-0.03558510619739178,0.035607758291839674,-87.95939435872641,0.0012679124505700764,-0.03558517737187446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07121964713606964,-87.95939435884364,0.0025359719807056536,-0.07117448267672444,4.272993663822016e-06,92.04060564105595,-1.5215172554771533e-07,4.270283913684891e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50118.72336272686,0.06347904638926315,-88.18115016728055,0.0020147986951852795,-0.06344706389351758,1.0,0.0,1.0,0.0,9.994961723976137e-05,-178.18115016732315,-9.989925986374805e-05,-3.172359539860441e-06,0.03173952319560615,-88.18115016732317,0.0010073993475999757,-0.03172353194773363,0.03173958667846134,-88.18115016732317,0.0010074013625195608,-0.03172359539860441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06348285519552543,-88.18115016728055,0.0020149195851217883,-0.06345087078079814,3.808806262290806e-06,91.81884983275675,-1.2088993650875499e-07,3.8068872805635534e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56234.13251903449,0.056581621639393134,-88.37883639405496,0.001600743155197266,-0.05655897390065108,1.0,0.0,1.0,0.0,9.995997333040448e-05,-178.37883639393542,-9.991996268215174e-05,-2.827954351218862e-06,0.02829081081919362,-88.37883639393542,0.0008003715776434021,-0.028279486949821124,0.02829086740421021,-88.37883639393542,0.0008003731784826035,-0.02827954351218862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05658501659327316,-88.37883639405496,0.0016008392013873163,-0.05656236749564414,3.3949538800312438e-06,91.62116360584318,-9.604619005025919e-08,3.3935949930591347e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63095.73444801885,0.05043257449204403,-88.55505711726228,0.0012717248286231045,-0.05041653782099514,1.0,0.0,1.0,0.0,9.996820176005197e-05,-178.55505711725954,-9.993641363138458e-05,-2.520831933165736e-06,0.025216287247619477,-88.55505711725952,0.0006358624143530462,-0.025208268912094496,0.025216337683219976,-88.55505711725952,0.0006358636861541797,-0.02520831933165736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05043560049694596,-88.55505711726228,0.0012718011333845425,-0.05041956286368077,3.0260049019291373e-06,91.44494288273789,-7.630476143798658e-08,3.0250426856295864e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70794.57843841326,0.04495101875462932,-88.71213715156838,0.0010102990643236268,-0.04493966380470223,1.0,0.0,1.0,0.0,9.997473928235396e-05,-178.7121371515945,-9.994948494574647e-05,-2.246987684578558e-06,0.022475509378388932,-88.71213715159452,0.0005051495321757113,-0.022469831903425348,0.022475554332104793,-88.71213715159452,0.0005051505425353945,-0.022469876845785577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044953715860705505,-88.71213715156838,0.001010359683277784,-0.04494236022947007,2.6971060761860093e-06,91.28786284845509,-6.061895415710242e-08,2.696424767835437e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79432.82347242754,0.04006471895705561,-88.85215127244265,0.0008025924578038566,-0.04005667922400118,1.0,0.0,1.0,0.0,9.99799331350267e-05,-178.852151272399,-9.99598702968441e-05,-2.0028379671144107e-06,0.020032359478588977,-88.85215127239897,0.00040129622891842245,-0.020028339612061442,0.020032399545711857,-88.85215127239897,0.00040129703155903664,-0.020028379671144108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04006712288025774,-88.85215127244267,0.0008026406141539155,-0.040059082664811285,2.403923202131646e-06,91.14784872751915,-4.81563500588731e-08,2.4034408101086813e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89125.09381337385,0.03570919202560717,-88.97695059660816,0.0006375744727653871,-0.03570349974320955,1.0,0.0,1.0,0.0,9.998405933577688e-05,-178.9769505966101,-9.99681212126015e-05,-1.7851785576698956e-06,0.017854596012255676,-88.9769505966101,0.0003187872363723089,-0.017851749871056966,0.017854631723590288,-88.9769505966101,0.00031878787398503675,-0.017851785576698954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571133461283795,-88.97695059660816,0.0006376127278713284,-0.035705641988897696,2.142587230783173e-06,91.02304940339016,-3.825510594131047e-08,2.1422456881470264e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99999.9999999992,0.031826894284346985,-89.08818633035878,0.0005064766129261135,-0.03182286412671804,1.0,0.0,1.0,0.0,9.998733725762655e-05,-179.08818633038618,-9.997467611870349e-05,-1.5911463888303051e-06,0.015913447142343894,-89.08818633038616,0.000253238306458162,-0.015911432063529518,0.015913478971147827,-89.08818633038616,0.000253238812965164,-0.01591146388830305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031828803929830916,-89.08818633035878,0.000506507002029366,-0.031824773530388484,1.9096454839335233e-06,90.91181366966374,-3.0389103252586626e-08,1.9094036704456196e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112201.84543019543,0.028366488120184816,-89.18733110187198,0.00040232962882449,-0.0283636348013148,1.0,0.0,1.0,0.0,9.998994123326755e-05,-179.1873311018455,-9.997988347832298e-05,-1.418184576583136e-06,0.014183244059929797,-89.18733110184547,0.00020116481441649812,-0.014181817400494713,0.014183272428119934,-89.18733110184547,0.00020116521677026713,-0.01418184576583136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028368190137838527,-89.18733110187198,0.00040235376900454867,-0.028365336647766526,1.7020176537099825e-06,90.81266889810745,-2.414018005864006e-08,1.7018464517244702e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125892.54117941568,0.025282182166128715,-89.27569809267055,0.00031959500676569856,-0.025280162066588244,1.0,0.0,1.0,0.0,9.999200978963265e-05,-179.2756980926592,-9.998402021769991e-05,-1.2640106315090272e-06,0.012641091083181646,-89.2756980926592,0.00015979750338683803,-0.01264008103341137,0.012641116366880768,-89.2756980926592,0.0001597978230010208,-0.012640106315090271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02528369912234085,-89.27569809267055,0.0003196141827856991,-0.025281678901592386,1.5169562121347598e-06,90.72430190732062,-1.9176020000523895e-08,1.5168350041422363e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141253.75446227426,0.022533138862767903,-89.35445817329307,0.00025387168127013815,-0.022531708683058867,1.0,0.0,1.0,0.0,9.999365299385125e-05,-179.35445817327331,-9.998730639054738e-05,-1.1265876874621135e-06,0.01126656943141509,-89.35445817327331,0.00012693584063930296,-0.011265854341560525,0.011266591965905964,-89.35445817327331,0.0001269360945262168,-0.011265876874621134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022534490873632802,-89.35445817329307,0.0002538869138248856,-0.022533060608111555,1.3520108649000756e-06,90.64554182669067,-1.5232554747451107e-08,1.3519250526873583e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158489.31924611,0.02008294330467867,-89.42465523426179,0.00020166270928304546,-0.02008193078193983,1.0,0.0,1.0,0.0,9.999495829509034e-05,-179.42465523433103,-9.998991684436855e-05,-1.0040985475126535e-06,0.010041471653360166,-89.42465523433101,0.00010083135463964156,-0.010040965391990815,0.010041491737508469,-89.42465523433101,0.0001008315563144508,-0.010040985475126534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020084148301359787,-89.42465523426179,0.00020167480924726533,-0.020083135717868572,1.204996681118795e-06,90.57534476579697,-1.2099964219870838e-08,1.2049359287419348e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177827.94100389077,0.017899127661036345,-89.48721989304818,0.00016018970592059382,-0.017898410831249614,1.0,0.0,1.0,0.0,9.999599516914873e-05,-179.48721989306705,-9.999199049868416e-05,-8.949223315314224e-07,0.008949563830722818,-89.48721989306706,8.009485295917911e-05,-0.00894920541582947,0.008949581730924444,-89.48721989306706,8.009501315849657e-05,-0.008949223315314224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017900201626595114,-89.48721989304818,0.00016019931746313887,-0.01789948475379788,1.0739655587682521e-06,90.51278010696761,-9.611542545044129e-09,1.0739225482642167e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199526.23149688623,0.015952745718200594,-89.54298173910699,0.00012724530246569125,-0.015952238231125054,1.0,0.0,1.0,0.0,9.999681881047574e-05,-179.54298173907154,-9.999363772215116e-05,-7.976135068470397e-07,0.007976372858812815,-89.54298173907154,6.362265123548853e-05,-0.007976119115275015,0.007976388812515714,-89.54298173907154,6.362277848842584e-05,-0.007976135068470397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01595370289889646,-89.54298173910699,0.00012725293731108422,-0.015953195381371188,9.571806958663414e-07,90.45701826086311,-7.634845392972276e-09,9.57150246134325e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223872.113856832,0.014217992611383196,-89.59268026957542,0.0001010758590995118,-0.014217633332170809,1.0,0.0,1.0,0.0,9.999747306654125e-05,-179.59268026953353,-9.999494619693643e-05,-7.108830884416505e-07,0.0071089963055363265,-89.59268026953353,5.053792955385072e-05,-0.0071088166659301006,0.007109010524382031,-89.59268026953353,5.053803063577448e-05,-0.0071088308844165045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014218845705157886,-89.59268026957542,0.00010108192375213321,-0.014218486404388386,8.530937746897351e-07,90.40731973038926,-6.06465262140447e-09,8.530722175777161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251188.6431509558,0.012671865109683123,-89.63697465031194,8.028824326628398e-05,-0.012671610756174517,1.0,0.0,1.0,0.0,9.999799276975862e-05,-179.63697465029782,-9.9995985579807e-05,-6.335818050821623e-07,0.006335932555204878,-89.63697465029782,4.014412163700507e-05,-0.006335805378450557,0.006335945227830312,-89.63697465029782,4.0144201930065714e-05,-0.006335818050821623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012672625434261533,-89.63697465031194,8.029306064116781e-05,-0.012672371065491461,7.603245784091453e-07,90.3630253496768,-4.817374883836598e-09,7.603093169442771e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281838.2931264429,0.011293858291717272,-89.67645242603767,6.377574511683696e-05,-0.01129367822136463,1.0,0.0,1.0,0.0,9.999840559047244e-05,-179.67645242604493,-9.999681120636629e-05,-5.646850405022921e-07,0.0056469291458433836,-89.67645242604492,3.188787255761965e-05,-0.005646839110667067,0.005646940440379318,-89.67645242604492,3.188793633719138e-05,-0.005646850405022921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011294535934508633,-89.67645242603767,6.377957172531978e-05,-0.01129435585335159,6.776427913615323e-07,90.3235475739683,-3.826608482827235e-09,6.776319869603031e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316227.7660168351,0.01006569480466824,-89.71163729077335,5.065920727812106e-05,-0.01006556732357611,1.0,0.0,1.0,0.0,9.999873350926486e-05,-179.7116372907739,-9.999746703456971e-05,-5.032793728294355e-07,0.005032847402669154,-89.7116372907739,2.532960364069921e-05,-0.005032783662123086,0.005032857468967911,-89.7116372907739,2.5329654302946094e-05,-0.005032793728294354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01006629875642218,-89.71163729077335,5.066224688121679e-05,-0.010066171267681057,6.039517539400686e-07,90.28836270922724,-3.0396030957253063e-09,6.039441049470601e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354813.3892335723,0.008971083306012886,-89.74299601859235,4.0240248325658675e-05,-0.008970993055723417,1.0,0.0,1.0,0.0,9.999899398671936e-05,-179.7429960185818,-9.999798798355936e-05,-4.485505499441715e-07,0.004485541653055128,-89.74299601858179,2.0120124163874834e-05,-0.00448549652791039,0.004485550624676708,-89.74299601858179,2.0120164406537616e-05,-0.004485505499441714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008971621579982325,-89.74299601859235,4.0242662780798355e-05,-0.008971531324277748,5.382739694387491e-07,90.2570039813987,-2.4144551396797502e-09,5.382685543311311e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398107.17055349366,0.007995502956163417,-89.77094464451523,3.1964097690049275e-05,-0.007995439063520952,1.0,0.0,1.0,0.0,9.999920089276655e-05,-179.7709446445006,-9.999840179191884e-05,-3.9977275275765966e-07,0.003997751477979034,-89.7709446445006,1.5982048845635192e-05,-0.003997719531657799,0.003997759473961728,-89.7709446445006,1.598208081165076e-05,-0.0039977275275765965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079959826943363,-89.77094464451523,3.1966015567874706e-05,-0.007995918797860213,4.797381728831246e-07,90.22905535547156,-1.9178778254313653e-09,4.797343392606845e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446683.59215095907,0.007126011221872155,-89.79585397585262,2.5390068750442462e-05,-0.007125965989159415,1.0,0.0,1.0,0.0,9.999936524499704e-05,-179.79585397584566,-9.999873049402322e-05,-3.56299012112793e-07,0.0035630056110907476,-89.79585397584565,1.2695034376205548e-05,-0.0035629829947343757,0.0035630127375295374,-89.79585397584565,1.2695059767797729e-05,-0.00356299012112793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071264387896714625,-89.79585397585262,2.5391592179957456e-05,-0.007126393554244714,4.275677993076231e-07,90.20414602414148,-1.5234295149944182e-09,4.275650852996263e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501187.2336272677,0.006351072478048491,-89.81805450608991,2.0168101151352377e-05,-0.00635104045563567,1.0,0.0,1.0,0.0,9.999949579519165e-05,-179.81805450610165,-9.999899159292553e-05,-3.175526579365188e-07,0.0031755362391500713,-89.81805450610163,1.0084050575426295e-05,-0.003175520227943663,0.00317554259060362,-89.81805450610163,1.0084070744737553e-05,-0.0031755265793651875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006351453548748233,-89.81805450608991,2.0169311257589584e-05,-0.006351421524414036,3.810706997424259e-07,90.18194549391994,-1.2101062372066101e-09,3.8106877836563413e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562341.3251903439,0.005660405174723534,-89.8378407957889,1.6020125409799674e-05,-0.005660382504532606,1.0,0.0,1.0,0.0,9.999959949526165e-05,-179.83784079576714,-9.999919899212736e-05,-2.8301969127806926e-07,0.0028302025871540255,-89.83784079576712,8.010062705387931e-06,-0.0028301912520585595,0.00283020824789883,-89.83784079576712,8.010078726474564e-06,-0.0028301969127806923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005660744804694443,-89.8378407957889,1.602108663334434e-05,-0.005660722133143281,3.396299709091655e-07,90.16215920419315,-9.612235446651801e-10,3.3962861067503985e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630957.3444801874,0.005044845577158992,-89.85547537773324,1.2725258901372848e-05,-0.00504482952785984,1.0,0.0,1.0,0.0,9.999968186738512e-05,-179.85547537773476,-9.999936373578231e-05,-2.52241980917205e-07,0.0025224227886894036,-89.85547537773476,6.362629450896603e-06,-0.0025224147640398272,0.0025224278338376763,-89.85547537773476,6.362642176919033e-06,-0.00252241980917205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005045148272938455,-89.85547537773324,1.2726022429632167e-05,-0.0050451322226763295,3.026957794636998e-07,90.14452462226785,-7.635282593181851e-10,3.026948164897014e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707945.7843841313,0.004496226295331271,-89.87119223863749,1.010804566693126e-05,-0.004496214933279008,1.0,0.0,1.0,0.0,9.99997472980336e-05,-179.87119223863598,-9.999949459670577e-05,-2.2481119632066765e-07,0.0022481131477480975,-89.87119223863598,5.0540228337097996e-06,-0.002248107466721966,0.0022481176442441706,-89.87119223863598,5.05403294236196e-06,-0.0022481119632066764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004496496073405208,-89.87119223863749,1.0108652159779297e-05,-0.004496484710671211,2.6977807393784967e-07,90.12880776136136,-6.064928480374062e-10,2.6977739220335195e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794328.234724274,0.004007267986282128,-89.88519992205202,8.029114417959603e-06,-0.004007259942554674,1.0,0.0,1.0,0.0,9.999979927153663e-05,-179.88519992206824,-9.999959854347616e-05,-2.0036339789588202e-07,0.0020036339933221644,-89.88519992206822,4.014557208776234e-06,-0.002003629971458438,0.002003638000830591,-89.88519992206822,4.0145652383724065e-06,-0.00200363397895882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004007508426368555,-89.88519992205202,8.029596172853815e-06,-0.004007500382158469,2.4044008642633937e-07,90.11480007796156,-4.817548942117543e-10,2.4043960379464824e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891250.9381337371,0.003571482826997122,-89.8976842946879,6.377757547701139e-06,-0.0035714771324683037,1.0,0.0,1.0,0.0,9.99998405556153e-05,-179.89768429468538,-9.99996811114848e-05,-1.7857421378801225e-07,0.001785741413453107,-89.89768429468536,3.1888787738489634e-06,-0.0017857385661886977,0.0017857449851502265,-89.89768429468536,3.188885151989183e-06,-0.0017857421378801224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035716971195382296,-89.8976842946879,6.378140219531758e-06,-0.0035716914246677334,2.1429254110712338e-07,90.10231570530993,-3.8267183061952185e-10,2.142921994296998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
