# artifact_type: raw_data
# circuit_file: 03_lt6201_non_inverting_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\opamp_circuits\03_lt6201_non_inverting_amplifier.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:27:07.464237

Frequency (Hz),V(out)_mag,V(out)_phase,V(out)_real,V(out)_imag,V(in)_mag,V(in)_phase,V(in)_real,V(in)_imag,I(VIN)_mag,I(VIN)_phase,I(VIN)_real,I(VIN)_imag,V(fb)_mag,V(fb)_phase,V(fb)_real,V(fb)_imag,V(vcc)_mag,V(vcc)_phase,V(vcc)_real,V(vcc)_imag,V(vee)_mag,V(vee)_phase,V(vee)_real,V(vee)_imag,V(xu1.ndrv)_mag,V(xu1.ndrv)_phase,V(xu1.ndrv)_real,V(xu1.ndrv)_imag,I(E.XU1.E1)_mag,I(E.XU1.E1)_phase,I(E.XU1.E1)_real,I(E.XU1.E1)_imag,I(VCC)_mag,I(VCC)_phase,I(VCC)_real,I(VCC)_imag,I(VEE)_mag,I(VEE)_phase,I(VEE)_real,I(VEE)_imag
19952623.149688795,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21544346.900318835,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23263050.67153626,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25118864.3150958,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27122725.793320283,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29286445.646252368,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31622776.601683795,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34145488.73833602,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36869450.64519576,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39810717.05534973,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42986623.470822774,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46415888.336127795,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50118723.36272723,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54116952.654646374,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58434141.33735177,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63095734.44801933,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68129206.90579614,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73564225.44596414,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79432823.47242816,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85769589.85908942,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92611872.81287935,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000000.0,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
